,Category,Product,Price
14038,CURA CASA,"Biò, piatti Ø 32 cm pizza compostabili biodegradabili monouso 6 pezzi","0,67 € / pz"
14039,CURA CASA,"Vileda, Revolution 2in1 Microfibra","5,74 € / pz"
14040,CURA CASA,"Super5, Lava+Asciuga panni cucina effetto igienizzante mis. 35x35 cm 3 pezzi","0,87 € / pz"
14041,CURA CASA,"Autan, Tropical repellente antizanzare tigre spray 100 ml","109,90 € / l"
14042,CURA CASA,"Vanish, Oxi Action bianco splendente 750 ml","7,59 € / l"
14043,CURA CASA,"Raid, Night & Day Trio ricarica antizanzare insetticida 2 pezzi","6,25 € / pz"
14044,CURA CASA,"Napisan, Igienizzante Multisuperfici Potere Sgrassante 750 ml","4,30 € / l"
14045,CURA CASA,"Relevi, deodorante gel per piccoli ambienti conf. 2x40 g","1,89 € / pz"
14046,CURA CASA,"SuperFive, Microfibra cucina inox mis. 35x40 cm","3,44 € / pz"
14047,CURA CASA,"Finish, Power All in One Regular pastiglie lavastoviglie 34 lavaggi","0,28 € / ms"
14048,CURA CASA,"Pril, Excellence Duo Gel limone 540 ml","0,20 € / ms"
14049,CURA CASA,"Terre di casa, Linea Ammendanti Torba Irlandese 10 l","0,18 € / l"
14050,CURA CASA,"Spontex, Milleusi guanti Taglia S","1,80 € / pz"
14051,CURA CASA,"Ebano, Calzanetto Plus con lanolina nero","5,96 € / pz"
14052,CURA CASA,"Nuncas, Wool 2 Cura Lana lana e cachemire balsamo rigenerante protettivo 750 ml","9,00 € / l"
14053,CURA CASA,"Vileda, Sensitive Easy Fit guanti casalinghi in nitrile tg L","2,05 € / pz"
14054,CURA CASA,"Calzanetto, Nature Sughero e Cotone mis. 24-46","4,13 € / pz"
14055,CURA CASA,"Relevi, deodorante liquido profumazioni assortite 375 ml","8,19 € / l"
14056,CURA CASA,"Lenor, Un stoppables profumo per il bucato profumazioni assortite 210 g","28,53 € / kg"
14057,CURA CASA,"Finish, Powerball Quantum All in 1 Limone 33 caps","0,30 € / ms"
14058,CURA CASA,"Arix, Filtrokay Plus filtro per cappe aspiranti","4,99 € / pz"
14059,CURA CASA,"La Rose des Sables, Assiette plate 26 BC 891","2,99 € / pz"
14060,CURA CASA,"Shout, Lo Sciogli Macchia Tripla azione 500 ml","8,96 € / l"
14061,CURA CASA,"Fabuloso, Sgrassatore Universale Lavanda spray 600 ml","2,86 € / l"
14062,CURA CASA,"SuperFive, pavimenti microfibra 2in1","4,99 € / pz"
14063,CURA CASA,"Autan, Tropical repellente antizanzare tigre mini 50 ml","129,80 € / l"
14064,CURA CASA,"Pril, Excellence Duo Gel Sciogli Grasso 540 ml","0,21 € / ms"
14065,CURA CASA,"SuperFive, Microfibra Xp panno multiuso","3,44 € / pz"
14066,CURA CASA,"Glade, Electric deodorante ambiente ricarica per diffusore elettrico Sandalwood & Jasmine 20 ml","164,50 € / l"
14067,CURA CASA,"Wc Net, Professional scarichi domestici con agenti biologici 1 l","6,85 € / l"
14068,CURA CASA,"Chanteclair, I Concentrati Profuma Biancheria fiori di arancio e narciso 220 ml","35,46 € / l"
14069,CURA CASA,"Samurài, Deluxe spiedini in bambù 20 cm 75 pezzi","1,48 € / pz"
14070,CURA CASA,"Duck, Fresh Discs ricariche profumazioni assortite conf. 2x36 ml","2,75 € / pz"
14071,CURA CASA,"Nuncas, Sbianca additivo per capi bianchi conf. 8x20 g","49,07 € / kg"
14072,CURA CASA,Elettrocasa Decalcificante liquido per macchine da caffè,"5,45 € / pz"
14073,CURA CASA,"Wc Net, Professional fosse biologiche 216 g","0,75 € / pz"
14074,CURA CASA,"Tonkita, We Like Green Ecologica per interni","4,99 € / pz"
14075,CURA CASA,"Lavanderina, Lavatrice e Bucato a Mano Concentrato Fiorito Ecobio 2 l","0,14 € / ms"
14076,CURA CASA,"Zig Zag, Magna Tela ragni e ragnatele 500 ml","18,78 € / l"
14077,CURA CASA,"Vape, Derm Herbal salviette antipuntura 15 pezzi","0,55 € / pz"
14078,CURA CASA,"Bolsius, True Scents candela a moccolo 53/45 crema profumo vaniglia","1,99 € / pz"
14079,CURA CASA,"Nuncas, antitarme forte spray fresco lavanda 250 ml","33,96 € / l"
14080,CURA CASA,"Energizer, 2016 3V lithium 2 pezzi","2,14 € / pz"
14081,CURA CASA,"Spontex, Comfort guanti taglia S","1,79 € / pz"
14082,CURA CASA,"Smart, guanciale soffice mis. 45x75 cm","7,49 € / pz"
14083,CURA CASA,"Nuncas, Vegetale Piatti & Mani ginger e lime 500 ml","11,70 € / l"
14084,CURA CASA,"Air Wick, Essential Oils Lavanda in Fiore ricarica per diffusore elettrico 19 ml","199,48 € / l"
14085,CURA CASA,"Glade, Touch & Fresh deodorante ambiente doppia ricarica Relaxing Zen conf. 2x10 ml","3,59 € / pz"
14086,CURA CASA,"Autan, Dopopuntura zanzare gel 25 ml","419,60 € / l"
14087,CURA CASA,"KH-7, Anticalcare 750 ml","5,19 € / l"
14088,CURA CASA,"Chanteclair, Extra Power Colli & Polsini 500 ml","6,22 € / l"
14089,CURA CASA,"Spontex, Protect 100 guanti monouso M 7-7¿  100 pezzi","0,09 € / pz"
14090,CURA CASA,"Napisan,Classico detersivo lavatrice igienizzante 40 lavaggi","0,23 € / ms"
14091,CURA CASA,"Selènia, benzina 10W-40 lubrificante  1L","15,78 € / kg"
14092,CURA CASA,"Emulsio, LaCera Facile Parquet Autolucidante 775 ml","8,39 € / l"
14093,CURA CASA,"Ebano, Calzanetto autolucidante nero 75 ml","51,34 € / l"
14094,CURA CASA,"Off!, repellente antizanzare lozione 100 ml","69,90 € / l"
14095,CURA CASA,"Duracell, Hearing Aid 312 PR41 1.45 V Zinc Air 6 pezzi","1,25 € / pz"
14096,CURA CASA,"Bio Presto, Power Caps Classico 20 lavaggi","0,34 € / ms"
14097,CURA CASA,"Vileda, Turbo ricambio classic","5,99 € / pz"
14098,CURA CASA,"Cosatto, Voilà! 3 Sacchetti perle profumate profumazioni assortite 30 g","1,27 € / pz"
14099,CURA CASA,"Nuncas, Forno & Grill 500 ml","15,10 € / l"
14100,CURA CASA,"Vape, Derm Kids lozione antipuntura 100 ml","80,40 € / l"
14101,CURA CASA,"Vileda, Sensitive Easy Fit guanti casalinghi in nitrile tg S","2,05 € / pz"
14102,CURA CASA,"Duracell, Plus C Batterie Mezza-Torcia Alcaline 1.5V LR14 MX1400 2 pezzi","1,35 € / pz"
14103,CURA CASA,"Spontex, Protect guanti monouso L 8-8¿ 100 pezzi","0,09 € / pz"
14104,CURA CASA,"Finish, Quantum All in One Lemon pastiglie lavastoviglie 80 lavaggi","0,27 € / ms"
14105,CURA CASA,"Esselunga, Per chi ama la natura caps lavatrice 20 lavaggi","0,29 € / ms"
14106,CURA CASA,"Glade, Assorbiodori fragranza mughetto 150 g","13,27 € / kg"
14107,CURA CASA,"Glade, Electric deodorante ambiente diffusore elettrico con ricarica Relaxing Zen 20 ml","4,15 € / pz"
14108,CURA CASA,"Glade, Discreet deodorante piccoli spazi ricarica Lavender & Jasmine conf. 2x8 g","4,29 € / pz"
14109,CURA CASA,"Duracell, Plus D Batterie Torcia Alcaline 1.5V LR20 MN1300 2 pezzi","1,35 € / pz"
14110,CURA CASA,"Raid, Multi-insetto spray 400 ml","17,23 € / l"
14111,CURA CASA,"Ambi Pur, 3Volution profumatore per ambienti ricarica profumazioni assortite 20 ml","249,50 € / l"
14112,CURA CASA,"Grey, Coloreria nero intenso 350 g","21,69 € / kg"
14113,CURA CASA,"Omino Bianco, Fogli Salva i Colori 56 pezzi","0,13 € / pz"
14114,CURA CASA,Gruccia portapantaloni,"2,09 € / pz"
14115,CURA CASA,"Bio Table, I colori della natura piatti frutta & dessert compostabili verde 20 pezzi","0,13 € / pz"
14116,CURA CASA,"Glade, Gel Bagno deodorante ambiente Ocean Adventure 180 g","17,23 € / kg"
14117,CURA CASA,Calzascarpe,"2,69 € / pz"
14118,CURA CASA,"Off!, Adventure repellente antizanzare zecche tafani vapo 100 ml","79,90 € / l"
14119,CURA CASA,"One Day + Igiene, igienizzante spray secco alcool 75% 400 ml","19,88 € / l"
14120,CURA CASA,"Bormioli Rocco, Frigoverre system mis. 21x13 cm","4,99 € / pz"
14121,CURA CASA,Interlock mis. 77x65 mm 150 ml,"1,59 € / pz"
14122,CURA CASA,"Chanteclair, Lavatrice Color 38 lavaggi","0,19 € / ms"
14123,CURA CASA,"Ambi Pur, Profumatore per Ambienti 3Volution Deodorante Lenor Risveglio Primaverile Ricarica 20 ml","249,50 € / l"
14124,CURA CASA,"Bormioli Rocco, My Home Cortina 25,5 cl 3 pezzi","3,99 € / pz"
14125,CURA CASA,"Glade, Discreet deodorante piccoli spazi ricarica Profumazioni assortite 8g","2,59 € / pz"
14126,CURA CASA,"Spontex, Dermo resistente guanti Taglia M","5,49 € / pz"
14127,CURA CASA,"Bolsius, True Scents candela a moccolo 53/45 rossa profumo melograno","1,99 € / pz"
14128,CURA CASA,"Bolsius, True Scents cero zigrinato 120/58 crema profumo vaniglia","3,59 € / pz"
14129,CURA CASA,"Spontex, guanti Usa&Getta Resistente Black taglia S/M 100 pezzi","0,10 € / pz"
14130,CURA CASA,"Zig Zag, salviette antipuntura pelli sensibili 15 pezzi","0,42 € / pz"
14131,CURA CASA,"Nuncas, Cura Tende 2 750 ml","11,99 € / l"
14132,CURA CASA,"Prestipack, vaschette con coperchio a chiusura ermetica 600 cc 3 pezzi","1,33 € / pz"
14133,CURA CASA,"Bama, Freska Lt. 1","3,19 € / pz"
14134,CURA CASA,"Raid, Anti Tarme Gel Vestit fragranza alla lavanda 2 pezzi","1,80 € / pz"
14135,CURA CASA,"Floralux, concime universale per piante e fiori 1 Kg","4,39 € / kg"
14136,CURA CASA,Set Presine mis. 18x18 cm colori assortiti 2 pezzi,"2,39 € / pz"
14137,CURA CASA,"Secur, Adattatore spina 10A, presa 10-16A bianco","2,50 € / pz"
14138,CURA CASA,"Fackelmann, colino Ø 15 cm","5,89 € / pz"
14139,CURA CASA,"Pattex, Contact mastice 50 g","75,60 € / kg"
14140,CURA CASA,"Orphea, Salvalana sacchetti profumati per cassetti profumi 3 pezzi","1,53 € / pz"
14141,CURA CASA,"Bolsius, True Scents Tealight 4h rosso profumo melograno 18 pezzi","3,59 € / pz"
14142,CURA CASA,"Pril, Gold 12 Azioni 20 pastiglie","0,34 € / ms"
14143,CURA CASA,"Diavolina, Fuoco Cucina fiammiferi conf. 4x60 pezzi","2,99 € / pz"
14144,CURA CASA,"Zig Zag, Spazio Tempo Multinsetto volanti e striscianti 500 ml","16,08 € / l"
14145,CURA CASA,"Nuncas, Winto Gres detergente acido 1 l","7,70 € / l"
14146,CURA CASA,"Energizer, A23 12V alkaline","2,99 € / pz"
14147,CURA CASA,"Kis, C box S mis. 37x26x14 cm","5,99 € / pz"
14148,CURA CASA,"WC Net, Style Active profumazioni assortite conf.  2x36,5 g","0,90 € / pz"
14149,CURA CASA,"Raid, Night & Day diffusore + ricarica antizanzare insetticida","6,89 € / pz   - Informativa RAEE 1 contro 1"
14150,CURA CASA,"arcasa, pattine","2,69 € / pz"
14151,CURA CASA,"Lysoform, Detresivo Igienizzante Classico 36 lavaggi","0,22 € / ms"
14152,CURA CASA,Gruccia appendiabiti con barra,"2,99 € / pz"
14153,CURA CASA,"Duracell, 2025 DL/CR 2025 3V lithium 2 pezzi","2,48 € / pz"
14154,CURA CASA,"Duracell, Recharge Plus AAA 4 pezzi","3,25 € / pz"
14155,CURA CASA,"Terre di casa, Specifici Terriccio Acidofile Bio 20 l","0,14 € / l"
14156,CURA CASA,"Landen, Azovit Nature concime naturale piante verdi 40 g 20 pezzi","0,23 € / pz"
14157,CURA CASA,"Lock&Lock, Sound Lock contenitore per alimenti 620 ml","3,99 € / pz"
14158,CURA CASA,"Arbre Magique, Pop Power Of Perfume profumazioni assortite 9,5 g","4,13 € / pz"
14159,CURA CASA,"Panda, aeratore maschio 24 mm","5,89 € / pz"
14160,CURA CASA,"Vileda, Dermo Plus guanti casalinghi taglia S","3,21 € / pz"
14161,CURA CASA,"Oust, 3 in 1 spray disinfettante 400 ml","12,48 € / l"
14162,CURA CASA,"Ebano, Calzanetto crema superiore per calzature marrone 50 ml","35,80 € / l"
14163,CURA CASA,Grucce porta camice 4 pezzi,"4,59 € / pz"
14164,CURA CASA,"Argentil, spray 150 ml","53,27 € / l"
14165,CURA CASA,"Lioness, Mosaik coppetta 18 cm fantasie e colori assortiti","6,99 € / pz"
14166,CURA CASA,"Ondipack, vaschette con coperchio a chiusura ermetica 1050 cc 3 pezzi","1,17 € / pz"
14167,CURA CASA,"Demolli, tappi ermetici ad espansione 2 pezzi","2,99 € / pz"
14168,CURA CASA,Bicchieri compostabili 250 cl 4 pezzi,"1,00 € / pz"
14169,CURA CASA,"Bormioli Rocco, Frigoverre system 13x10 cm","3,99 € / pz"
14170,CURA CASA,"Pril, Tutto in 1 Gel limone 630 ml","0,18 € / ms"
14171,CURA CASA,"Solvz, GranBucato di Toscana ecodetersivo 1 l","0,22 € / ms"
14172,CURA CASA,"Master, bottiglia termica 500 ml","8,99 € / pz"
14173,CURA CASA,"Raid, Family liquido zanzare tigri e comuni base e ricarica lavanda 60 notti","7,99 € / pz"
14174,CURA CASA,"Autan, Sport repellente antizanzare vapo 100 ml","109,90 € / l"
14175,CURA CASA,"Arexons, 5W-40 Fully Synthetic Motor Oil 1 l","0,02 € / g"
14176,CURA CASA,"Nuncas, Lava&Incera profumato mediterraneo 1 l","8,23 € / l"
14177,CURA CASA,"Nuncas, Drops air profumatore per asciugatrice","349,00 € / kg"
14178,CURA CASA,"Ghidini, Linea Elb Fiamma Accendini lity usa e getta 4 pezzi","3,19 € / pz"
14179,CURA CASA,"SuperFive, Rotomop Ricambiomop","5,76 € / pz"
14180,CURA CASA,"Frio, vaschette in alluminio con coperchio 2 porzioni 8 pezzi","0,41 € / pz"
14181,CURA CASA,"Lioness, Mosaik Coppetta cm. 12,7 fantasie e colori assortiti","4,99 € / pz"
14182,CURA CASA,"Tonkita, spazzola bucato","2,99 € / pz"
14183,CURA CASA,Vassoio compostabile mis. 19x37 cm bianco 2 pezzi,"1,25 € / pz"
14184,CURA CASA,Grucce con pinze 2 pezzi,"3,49 € / pz"
14185,CURA CASA,"Arexons, Forest Club Car Perfume profumazioni assortite","3,99 € / pz"
14186,CURA CASA,"Calzanetto, stringa piatta 110 cm bianco 1 paio","3,19 € / pz"
14187,CURA CASA,"Duracell, Optimum AA Batterie Stilo Alcaline 1.5 V LR06 MX1500 4 pezzi","1,73 € / pz"
14188,CURA CASA,"Bama, Freska Lt.2","4,39 € / pz"
14189,CURA CASA,"Curver, Filo Cesto XS mis. 24x18x12 cm","3,29 € / pz"
14190,CURA CASA,"Arexons, 10W-40 semisynthetic motor oil 1l","0,02 € / g"
14191,CURA CASA,"Glade, Assorbiodori fragranza lavanda 150 g","13,27 € / kg"
14192,CURA CASA,"Metaltex, frangifiamma Ø 21 cm","2,09 € / pz"
14193,CURA CASA,"Frio, pellicola trasparente 30 m","0,09 € / m"
14194,CURA CASA,"Biò, piatti mis. 26x26 cm compostabili polpa di cellulosa monouso 10 pezzi","0,40 € / pz"
14195,CURA CASA,"Raid, Liquido Elettrico ricarica 60 notti eucalipto 36 ml","183,06 € / l"
14196,CURA CASA,"Air Wick, Essential Oils Soffice Cotone ricarica per diffusore elettrico 19 ml","199,48 € / l"
14197,CURA CASA,"Emulsio, Lavaincera Profumato Note Marine Tutti i pavimenti 875 ml","5,03 € / l"
14198,CURA CASA,"La Dolcetteria, sottotorta ø 34 cm 8 pezzi","2,99 € / pz"
14199,CURA CASA,"Mastro Guido, mollette milleusi 8 pezzi","4,69 € / pz"
14200,CURA CASA,"Napisan, Color detersivo lavatrice igienizzante 40 lavaggi","0,23 € / ms"
14201,CURA CASA,"Glade, Electric deodorante ambiente ricarica per diffusore elettrico Lavender & Aloe 20 ml","164,50 € / l"
14202,CURA CASA,"Raid, Liquido Protezione+ diffusore+ricarica 60 notti antizanzare 36 ml","6,99 € / pz"
14203,CURA CASA,"Nuncas, Profumi busta profumata profumazioni assortite","5,54 € / pz"
14204,CURA CASA,"Dixan, Polvere Classico detersivo per lavatrice 60 lavaggi","0,31 € / ms"
14205,CURA CASA,"Super5, Gran Igiene panni pavimenti Eeffetto igienizzante mis. 40x55 cm 3 pezzi","1,13 € / pz"
14206,CURA CASA,"Bialetti, Moka Express L'Originale caffettiera 1 tazza","24,08 € / pz"
14207,CURA CASA,"Emulsio, Ravviva Detergente Parquet 1 l","3,49 € / l"
14208,CURA CASA,"Lock&Lock, Sound Lock contenitore per alimenti 1.1 l","5,99 € / pz"
14209,CURA CASA,"Bostik, Super Trasparente 50 g","109,80 € / kg"
14210,CURA CASA,"Autan, Tropical repellente antizanzare tigre spray secco 100 ml","109,00 € / l"
14211,CURA CASA,"Emulsio, LaCera Specchio tradizionale 775 ml","8,91 € / l"
14212,CURA CASA,"Bialetti, Moka Express L'Originale caffettiera 3 tazze","28,49 € / pz"
14213,CURA CASA,"Raid, mosche e zanzare eucalipto insetticida spray 400 ml","17,23 € / l"
14214,CURA CASA,"Ariasana, Aero 360° Tab conf. 2 pezzi","10,34 € / pz"
14215,CURA CASA,"Bicchiere, cellulosa rosa 240 ml 10 pezzi","0,25 € / pz"
14216,CURA CASA,"Bolsius, True Scents candela in bicchiere 63/90 crema profumo Vaniglia","4,39 € / pz"
14217,CURA CASA,"Metaltex, riduttore per fornelli 2 pezzi","2,00 € / pz"
14218,CURA CASA,"Loctite, Super Attak Precision Max 10 g","11,90 € / pz"
14219,CURA CASA,"Glade, Touch & Fresh deodorante ambiente diffusore con ricarica  profumazioni assortite 10 ml","3,77 € / pz"
14220,CURA CASA,"Saratoga, American tape mis. 50mmx10 m","6,99 € / pz"
14221,CURA CASA,"Viakal, Anticalcare Bagno e Cucina Fresco Profumo Spray 720 ml","6,24 € / l"
14222,CURA CASA,"Nuncas, Divanette detergente per tappeti e rivestimenti tessili 500 ml","18,80 € / l"
14223,CURA CASA,"Orphea, Safari Formula dopopuntura gel 10 ml","799,00 € / l"
14224,CURA CASA,"Super5, mOKo mOKo 5plus Refill","4,39 € / pz"
14225,CURA CASA,"Energizer, Max Plus AA stilo 4 pezzi","1,50 € / pz"
14226,CURA CASA,"Luminarc, Empilable Ø 17 cm","3,99 € / pz"
14227,CURA CASA,"Sacco sottovuoto,  mis. 50x80 cm","4,49 € / pz"
14228,CURA CASA,Tovagliolo decoro argentato 3 veli mis. 40x40 cm 20 pezzi,"0,15 € / pz"
14229,CURA CASA,"Zig Zag, Nidi di Vespe e Calabroni Vespaio Precision 400 ml","24,98 € / l"
14230,CURA CASA,"Metaltex, Neon Vulcano stendibiancheria","16,90 € / pz"
14231,CURA CASA,"Dash, Diamond Bright smacchiatore bianchi e colorati 750 ml","5,11 € / l"
14232,CURA CASA,"Super5, Foglietti Ammorbidenti per asciugatrice profumati 40 pezzi","0,13 € / pz"
14233,CURA CASA,"Ariasana, Aero 360° ricarica tab 450 g","0,02 € / g"
14234,CURA CASA,"Orphea, lozione antipuntura 100 ml","79,90 € / l"
14235,CURA CASA,"Nuncas, il Nero detersivo liquido per lavatrice e a mano 12 lavaggi","14,67 € / l"
14236,CURA CASA,"Bormioli Rocco, Frigoverre 18","4,99 € / pz"
14237,CURA CASA,"Zig Zag, Linea habitat insetticida Multinsetto - Microincapsulato 500 ml","17,18 € / l"
14238,CURA CASA,"Alighiero Campostrini, ""Trispuma"" Puro Cocco Lavatrice sapone ecologico 1 l","0,14 € / ms"
14239,CURA CASA,"Air Max, Mangiaumidità ricarica tab conf. 2x100 g","6,79 € / pz"
14240,CURA CASA,"Winni's Naturel, Baby detersivo ipoallergenico per tessuti baby a mano e in lavatrice 16 lavaggi","0,43 € / ms"
14241,CURA CASA,"Quasar, Salviette Vetri Multiuso 20 pezzi","0,12 € / pz"
14242,CURA CASA,"Calzanetto, stringa cerata tonda 70 cm nero 2 paia","3,49 € / pz"
14243,CURA CASA,"Lavanderina, Piatti Concentrato limone ecobio 1,5 l","3,06 € / l"
14244,CURA CASA,"Cosatto, Voilà!Tessere profumate 3 pezzi","1,50 € / pz"
14245,CURA CASA,"Glade, Sense & Spray deodorante ambiente diffusore con ricarica profumazioni assortite 18 ml","3,99 € / pz"
14246,CURA CASA,"Oreca New, Hobby&Casa fascette cablatore bianco 50 pezzi","0,05 € / pz"
14247,CURA CASA,"Mastro Guido, Tappotutto onda 4 pezzi","2,99 € / pz"
14248,CURA CASA,"Air Wick, Essential Oils diffusore elettrico + ricarica profumazioni assortite lavanda e vaniglia 19 ml","4,28 € / pz"
14249,CURA CASA,"Bicchiere, cellulosa arancione 240 ml 10 pezzi","0,25 € / pz"
14250,CURA CASA,"Arcasa, guanti vinile monouso ambidestri media 100 pezzi","0,12 € / pz"
14251,CURA CASA,"Bicchiere, cellulosa verde 240 ml 10 pezzi","0,25 € / pz"
14252,CURA CASA,"Bref, Brillante trigger sgrassatore 750 ml","4,79 € / l"
14253,CURA CASA,"Ambi Pur, Profumatore per Ambienti 3Volution deodorante Lenor Oro e Fiori Vaniglia ricarica 20 ml","249,50 € / l"
14254,CURA CASA,"Magic, Il Tagliere set 2 taglieri","9,99 € / pz"
14255,CURA CASA,"Ghidini, Linea Daily Accendigas ""Flame"" ricaricabile","4,99 € / pz"
14256,CURA CASA,"Cosatto, Voilà! Fiori profumati con ventosa 2 pezzi","2,00 € / pz"
14257,CURA CASA,"Nuncas, Vegetale Saponaria ipoallergenico detersivo liquido per bucato a mano 750 ml","9,20 € / l"
14258,CURA CASA,"Metaltex, grattugia quattro lati","7,99 € / pz"
14259,CURA CASA,"Tesa, Permanent gancio autoadesivo bianco 3 pezzi","0,73 € / pz"
14260,CURA CASA,"Fackelmann, coltello taglia ortaggi","7,99 € / pz"
14261,CURA CASA,"Cosatto, Voilà! Perle assorbiodori oceano","4,90 € / pz"
14262,CURA CASA,Tovagliolo 2 veli farfalle lilla mis. 25x25 cm 50 pezzi,"0,06 € / pz"
14263,CURA CASA,"Zig Zag, Pelli Sensibili Antipuntura latte corpo insetti e zanzare 100 ml","99,00 € / l"
14264,CURA CASA,"KH-7, Sgrassatore 750 ml","4,67 € / l"
14265,CURA CASA,"Duracell, Recharge Plus AA 4 pezzi","3,25 € / pz"
14266,CURA CASA,"Cosatto, Linea Bucato cestello + mollette","5,49 € / pz"
14267,CURA CASA,"Duni, Tovaglioli 3 veli Dream Dots Black mis. 33x33 cm 20 pezzi","0,13 € / pz"
