products,prices_per_unitmeasurement,unit_price,category,subcategory
Lines Seta ultra notte con ali 10 1 pz,"0,26 € / conf","2,85€",Cura persona,Assorbenti
Lines Seta ultra notte con ali 20 pz,"0,26 € / conf","5,19€",Cura persona,Assorbenti
O.b. ProComfort Ultimate Comfort* Normal 16 pz,"1,95 € / conf","1,95€",Cura persona,Assorbenti
O.b. ProComfort Ultimate Comfort* Super 16 pz,"1,95 € / conf","1,95€",Cura persona,Assorbenti
Tampax & Go Super 18 pz,"0,19 € / conf","3,45€",Cura persona,Assorbenti
Tampax Compak Regular x16,"0,27 € / conf","4,39€",Cura persona,Assorbenti
Tampax Compak Super 16 pz,"0,27 € / conf","4,39€",Cura persona,Assorbenti
Tampax Super x20,"0,22 € / conf","4,39€",Cura persona,Assorbenti
Proteggislip Maxi Distesi 28 pz Conad,"1,59 € / conf","1,59€",Cura persona,Assorbenti
Proteggislip Sottile Distesi 50 pz Conad,"1,50 € / conf","1,50€",Cura persona,Assorbenti
Proteggislip String Distesi 36 pz Conad,"1,69 € / conf","1,69€",Cura persona,Assorbenti
Proteggislip Ultra Distesi 40 pz Conad,"1,89 € / conf","1,89€",Cura persona,Assorbenti
Proteggislip Ultra Ripiegati 40 pz Conad,"1,50 € / conf","1,50€",Cura persona,Assorbenti
Carefree Cotton Feel* Flexiform Senza Profumo Salvaslip 30 pz,"2,15 € / conf","2,15€",Cura persona,Assorbenti
Carefree Cotton Feel* Normal Fragranza Fresca Salvaslip 20 pz,"0,06 € / conf","1,40€",Cura persona,Assorbenti
Carefree Cotton Feel* Normal Senza Profumo Salvaslip 44 pz,"0,05 € / conf","2,15€",Cura persona,Assorbenti
Carefree Plus Large Fragranza Delicata Salvaslip 36 pz,"0,07 € / conf","2,69€",Cura persona,Assorbenti
Lines intervallo & go Regular 40 4 pz,"0,07 € / conf","3,29€",Cura persona,Assorbenti
Lines intervallo & go Regular 88 pz,"0,07 € / conf","6,55€",Cura persona,Assorbenti
Lines intervallo & go Regular Fresh 20 4 pz,"0,07 € / conf","1,59€",Cura persona,Assorbenti
Lines intervallo Cotton Soft Fresh 20 pz,"0,08 € / conf","1,59€",Cura persona,Assorbenti
Lines intervallo Cotton Soft Regular 40 pz,"0,08 € / conf","3,29€",Cura persona,Assorbenti
Lines intervallo Cotton Soft Regular 80 pz,"0,08 € / conf","6,55€",Cura persona,Assorbenti
Lines intervallo Lady Plus Maxi Long 28 pz,"0,14 € / conf","3,99€",Cura persona,Assorbenti
Lines intervallo Velo Skin Lover proteggislip Regular 42 pz,"0,08 € / conf","3,29€",Cura persona,Assorbenti
Nuvenia dailies Regular Proteggi Slip 52 pz,"0,04 € / conf","1,95€",Cura persona,Assorbenti
ASS. LINES E' ALI NOTTE 9pz,"3,01 € / Kg","3,79€",Cura persona,Assorbenti
ASS.LINES E' ALI 9 2pz,"3,01 € / Kg","3,79€",Cura persona,Assorbenti
200 bastoncini cotonati Conad,"1,85 € / conf","1,85€",Cura persona,"Cotone, fazzoletti e carta igienica"
Bastoncini Cotonati 100 pz Conad,"1,10 € / conf","1,10€",Cura persona,"Cotone, fazzoletti e carta igienica"
"JOHNSON'S Baby, Cotton Fioc, 100% in Puro Cotone, per Tutta La Famiglia, 100pz","1,89 € / conf","1,89€",Cura persona,"Cotone, fazzoletti e carta igienica"
Carta Igienica Maxi Ecologica 2 Veli 4 Maxi Rotoli Verso Natura Eco Conad,"2,99 € / conf","2,99€",Cura persona,"Cotone, fazzoletti e carta igienica"
Carta Igienica Maxi Rotoli 2 Veli 500 Strappi 4 Rotoli Conad,"2,69 € / conf","2,69€",Cura persona,"Cotone, fazzoletti e carta igienica"
Carta igienica Maxi Rotoli 2 veli 500 strappi 8 rotoli Conad,"4,99 € / conf","4,99€",Cura persona,"Cotone, fazzoletti e carta igienica"
Carta Igienica Profumata 4 Veli 6 Rotoli Conad,"3,69 € / conf","3,69€",Cura persona,"Cotone, fazzoletti e carta igienica"
Carta Igienica Salva Spazio 2 Veli 10 Rotoli Conad,"2,99 € / conf","2,99€",Cura persona,"Cotone, fazzoletti e carta igienica"
Carta Igienica Ultra Morbida 3 Veli 4 Rotoli Conad,"1,89 € / conf","1,89€",Cura persona,"Cotone, fazzoletti e carta igienica"
Regina Cartacamomilla carta igienica 6 rotoli,1.1 € / conf,"4,79€",Cura persona,"Cotone, fazzoletti e carta igienica"
Foxy Mega Carta igienica 2 veli decorata 4 rotoloni,"1,12 € / conf","4,49€",Cura persona,"Cotone, fazzoletti e carta igienica"
Foxy Seta Carta igienica 2 veli decorata 4 2 maxi rotoli,"0,72 € / conf","4,29€",Cura persona,"Cotone, fazzoletti e carta igienica"
Rotoloni Regina carta igienica 4 rotoli,"1,07 € / conf","4,29€",Cura persona,"Cotone, fazzoletti e carta igienica"
Scottex l'Originale Carta Igienica 10 pz,"0,60 € / conf","5,99€",Cura persona,"Cotone, fazzoletti e carta igienica"
Scottex Pulito Completo Carta Igienica 4 pz,"0,87 € / conf","3,49€",Cura persona,"Cotone, fazzoletti e carta igienica"
Scottonelle Carta Igienica 4 pz,"1,02 € / conf","4,10€",Cura persona,"Cotone, fazzoletti e carta igienica"
Smile Carta Igienica Rotoli 10 pz,"0,20 € / conf","1,99€",Cura persona,"Cotone, fazzoletti e carta igienica"
Tenderly la Carta Igienica Special Edition Maxi Rotoli morbidi 4 pz,"0,76 € / conf","3,05€",Cura persona,"Cotone, fazzoletti e carta igienica"
Baby Faldine di Cotone Maxi 60 pz Conad,"2,19 € / conf","2,19€",Cura persona,"Cotone, fazzoletti e carta igienica"
CONAD Batuffoli Per uso cosmetico 40 Batuffoli,"1,19 € / conf","1,19€",Cura persona,"Cotone, fazzoletti e carta igienica"
Cotone Idrofilo 100 g Conad,"15,50 € / Kg","1,55€",Cura persona,"Cotone, fazzoletti e carta igienica"
Cotone Idrofilo 200 g Conad,"12,50 € / Kg","2,50€",Cura persona,"Cotone, fazzoletti e carta igienica"
Cotone Idrofilo Pretagliato 100 g Conad,"19,90 € / Kg","1,99€",Cura persona,"Cotone, fazzoletti e carta igienica"
Dischetti Maxi per uso cosmetico 40 pz Conad,"1,70 € / conf","1,70€",Cura persona,"Cotone, fazzoletti e carta igienica"
Dischetti Orlati per uso cosmetico 70 pz Conad,"1,55 € / conf","1,55€",Cura persona,"Cotone, fazzoletti e carta igienica"
Dischetti per uso cosmetico 70 pz Conad,"1,49 € / conf","1,49€",Cura persona,"Cotone, fazzoletti e carta igienica"
Fazzoletti 4 Veli 12 Pacchetti Conad,"1,39 € / conf","1,39€",Cura persona,"Cotone, fazzoletti e carta igienica"
Fazzoletti 4 veli 30 pacchetti Conad,"2,99 € / conf","2,99€",Cura persona,"Cotone, fazzoletti e carta igienica"
Fazzoletti con Essenza Balsamica 4 Veli 10 Pacchetti Conad,"1,39 € / conf","1,39€",Cura persona,"Cotone, fazzoletti e carta igienica"
Fazzoletti Ecologici 10 Pacchetti Verso Natura Eco Conad,"1,35 € / conf","1,35€",Cura persona,"Cotone, fazzoletti e carta igienica"
Fazzoletti mini formato tascabile 4 veli 10 pacchetti Conad,"1,39 € / conf","1,39€",Cura persona,"Cotone, fazzoletti e carta igienica"
Fazzoletti Multiuso 3 Veli 60 pz Conad,"0,99 € / conf","0,99€",Cura persona,"Cotone, fazzoletti e carta igienica"
Fazzoletti Ultramorbidi 4 Veli 10 pacchetti Conad,"1,39 € / conf","1,39€",Cura persona,"Cotone, fazzoletti e carta igienica"
Fazzoletti Ultramorbidi 4 Veli 80 pz Conad,"1,29 € / conf","1,29€",Cura persona,"Cotone, fazzoletti e carta igienica"
Scottex Balsam 10 pz,"0,25 € / conf","2,49€",Cura persona,"Cotone, fazzoletti e carta igienica"
Scottex Tutti Giorni 12 pz,"0,21 € / conf","2,49€",Cura persona,"Cotone, fazzoletti e carta igienica"
Scottex Ultra Soft 80 Fazzoletti,"2,39 € / conf","2,39€",Cura persona,"Cotone, fazzoletti e carta igienica"
Tempo complete care Fazzoletti 4 veli 10 pz,"0,25 € / conf","2,49€",Cura persona,"Cotone, fazzoletti e carta igienica"
Tempo Fazzoletti 4 veli 12 pz,"0,23 € / conf","2,79€",Cura persona,"Cotone, fazzoletti e carta igienica"
Tempo pelli sensibili Fazzoletti 4 veli 10 pz,"0,24 € / conf","2,40€",Cura persona,"Cotone, fazzoletti e carta igienica"
Tempo protect Fazzoletti 4 veli 10 pz,"0,24 € / conf","2,40€",Cura persona,"Cotone, fazzoletti e carta igienica"
Salviettine Multiuso 20 Salviettine umidificate Conad,"1,05 € / conf","1,05€",Cura persona,"Cotone, fazzoletti e carta igienica"
Salviettine Multiuso 72 pezzi Conad,"1,98 € / conf","1,98€",Cura persona,"Cotone, fazzoletti e carta igienica"
Fresh & Clean Milleusi Classic salviettine detergenti e rinfrescanti 20 pz,"0,01 € / conf","1,70€",Cura persona,"Cotone, fazzoletti e carta igienica"
Fria Milleusipiù Tè Verde Azione Detergente 20 pz,"0,08 € / conf","1,55€",Cura persona,"Cotone, fazzoletti e carta igienica"
Oral-B Filo Interdentale Cerato Essential Floss Menta 50 m,"0,06 € / conf","2,79€",Cura persona,Igiene orale
CONAD Essentiae Azione Intensiva Collutorio con antibatterico con Olio Essenziale di Eucalipto 500ml,"5,38 € / L","2,69€",Cura persona,Igiene orale
Listerine Difesa Denti e Gengive Menta Fresca 500 ml,"5,95 € / conf","5,95€",Cura persona,Igiene orale
Mentadent Denti e Gengive 500 ml,"7,60 € / L","3,80€",Cura persona,Igiene orale
Oral-B Collutorio Denti e Gengive Senza Alcool Menta 500 ml,"5,96 € / L","2,98€",Cura persona,Igiene orale
Parodontax Collutorio Quotidiano Protezione Gengivale Attiva Extra Fresh 500 ml,"10,30 € / L","5,15€",Cura persona,Igiene orale
Polident gusto neutro adesivo protesi dentiera con tenuta giornaliera senza aromi artificiali 40 g,"111,25 € / Kg","4,45€",Cura persona,Igiene orale
Polident Intensa Freschezza Pulitore per Protesi 36 Compresse,"0,07 € / conf","2,49€",Cura persona,Igiene orale
Polident Lunga Tenuta Adesivo per Protesi Dentali 40 g,"111,25 € / Kg","4,45€",Cura persona,Igiene orale
Baby Dentifricio 0-6 Anni 50 ml Conad,"17,80 € / L","0,89€",Cura persona,Igiene orale
Dentifricio 7-13 anni 75 ml Conad,"14,53 € / L","1,09€",Cura persona,Igiene orale
Dentifricio Gel Alito Fresco 75 ml Conad,"14,53 € / L","1,09€",Cura persona,Igiene orale
Dentifricio Top sensitive 75 ml Conad,"18,53 € / L","1,39€",Cura persona,Igiene orale
Dentifricio Top White 75 ml Conad,"18,53 € / L","1,39€",Cura persona,Igiene orale
Sensodyne Complex / Daily Care 75 ml,31.7 € / L,"2,19€",Cura persona,Igiene orale
Aquafresh tripla protezione dentifricio igiene dentale menta fresca multi pack  2 x 75 ml,"0,90 € / conf","1,79€",Cura persona,Igiene orale
AZ Ricerca Dentifricio 3D White Illuminate Perfezione Sbiancante Avanzato 50 ml,"59,00 € / L","2,95€",Cura persona,Igiene orale
AZ Ricerca Dentifricio 3D White Luxe Bianco Brillante 75 ml,"39,33 € / L","2,95€",Cura persona,Igiene orale
Blanx Black ai Carboni Attivi 100% Naturali 75 ml,"39,33 € / L","2,95€",Cura persona,Igiene orale
Blanx Sbiancante 75 ml,"39,33 € / L","2,95€",Cura persona,Igiene orale
Colgate dentifricio Max Fresh Cristalli Rinfrescanti 75 ml,"53,20 € / L","3,99€",Cura persona,Igiene orale
Colgate dentifricio sbiancante Sensation White 75 ml,"53,20 € / L","3,99€",Cura persona,Igiene orale
"Colgate dentifricio Total Original protezione completa 24h, 75 ml","40,67 € / L","3,05€",Cura persona,Igiene orale
Iodosan Protezione Globale dentifricio con fluoro gengive sane combatte placca e carie 75 ml,"31,87 € / L","2,39€",Cura persona,Igiene orale
Marvis Classic Strong Mint 85 ml,"41,76 € / L","3,55€",Cura persona,Igiene orale
Mentadent Crystal Gel 75 ml,"29,20 € / L","2,19€",Cura persona,Igiene orale
Mentadent Microgranuli 75 ml,"29,20 € / L","2,19€",Cura persona,Igiene orale
Mentadent P Prevenzione Completa 75 ml,"29,20 € / L","2,19€",Cura persona,Igiene orale
Mentadent White Now 75 ml,"46,53 € / L","3,49€",Cura persona,Igiene orale
Mentadent White System 75 ml,"29,20 € / L","2,19€",Cura persona,Igiene orale
Mentadent White System Bicarbonato 75 ml,"29,20 € / L","2,19€",Cura persona,Igiene orale
"Oral-B Dentifricio Repair, Gengive e Smalto Classico 75 ml","53,20 € / L","3,99€",Cura persona,Igiene orale
Oral-B Professional Dentifricio Gengive e Smalto Pro-Repair Classico 75 ml,"65,20 € / L","4,89€",Cura persona,Igiene orale
Parodontax original dentifricio quotidiano con fluoro per gengive più sane e denti forti 75 ml,"47,87 € / L","3,59€",Cura persona,Igiene orale
Parodontax ultra clean dentifricio quotidiano con fluoro per gengive più sane e denti forti 75 ml,"47,87 € / L","3,59€",Cura persona,Igiene orale
Pasta del Capitano Placca e Carie 75 ML,"18,53 € / L","1,39€",Cura persona,Igiene orale
CONAD Essentiae Spazzolino Preciso Duro 1 Pz,"1,00 € / conf","1,00€",Cura persona,Igiene orale
CONAD Essentiae Spazzolino Preciso Medio 1 Pz,"1,00 € / conf","1,00€",Cura persona,Igiene orale
CONAD Essentiae Spazzolino Pulizia Profonda Medio 2 Pz,"1,40 € / conf","1,40€",Cura persona,Igiene orale
"Colgate spazzolino Extra Clean, medio, 2 pezzi","0,90 € / conf","1,80€",Cura persona,Igiene orale
"Colgate spazzolino Recyclean pulizia profonda, morbido","3,99 € / conf","3,99€",Cura persona,Igiene orale
"Colgate spazzolino Zig Zag pulizia profonda, medio","1,80 € / conf","1,80€",Cura persona,Igiene orale
Mentadent Esperti in Prevenzione setole medie con antibatterico,"4,40 € / conf","4,40€",Cura persona,Igiene orale
Mentadent Interdental Expert medium,"1,95 € / conf","1,95€",Cura persona,Igiene orale
Mentadent Professional medium 4 pezzi,"0,90 € / conf","3,59€",Cura persona,Igiene orale
Mentadent Tecnic Clean hard,"1,85 € / conf","1,85€",Cura persona,Igiene orale
Mentadent Tecnic Clean Medium,"1,85 € / conf","1,85€",Cura persona,Igiene orale
Mentadent Vertical Expert medium,"2,39 € / conf","2,39€",Cura persona,Igiene orale
Mentadent White System medium,"2,20 € / conf","2,20€",Cura persona,Igiene orale
Oral-B Spazzolino Manuale 1 2 3 Classic Care 40 Medio 2 1 Gratis,"0,60 € / conf","1,79€",Cura persona,Igiene orale
Oral-B Spazzolino Manuale 1·2·3 Indicator 40 medio,"1,99 € / conf","1,99€",Cura persona,Igiene orale
Oral-B Spazzolino Manuale Pro-Expert Pulsar 35 Medio,"3,69 € / conf","3,69€",Cura persona,Igiene orale
Sensodyne Repair & Protect Extra Soft,"2,59 € / conf","2,59€",Cura persona,Igiene orale
Sensodyne spazzolino denti multicare setole media durezza contro la placca per igiene dentale,"2,29 € / conf","2,29€",Cura persona,Igiene orale
SPAZZ.DENTI TUO PERSONALIZZ.MEDIO,"3,95 € / conf","3,95€",Cura persona,Igiene orale
DEN.SENSODYNE COMPLETE PROT. 75ml,"66,53 € / L","4,99€",Cura persona,Igiene orale
DEN.SENSODYNE RIPARA & PROT.75ml,"66,53 € / L","4,99€",Cura persona,Igiene orale
BIANCOSPINO NUOVA FORMULA 500g,"4,18 € / Kg","2,09€",Cura persona,Igiene orale
DET LINDO LAV.DIFENDICOL.NUNCAS 1l,"9,69 € / L","9,69€",Cura persona,Igiene orale
DROPS CLASSIC NUNCAS 100ml,"105,50 € / L","10,55€",Cura persona,Igiene orale
JEANS E TUTE ENERGIA DEL BST.500g,"4,30 € / Kg","2,15€",Cura persona,Igiene orale
Aquamassage Kids Spugna in Delicata Cellulosa,"1,75 € / conf","1,75€",Cura persona,Igiene personale
Aquamassage Tradition Spugna Peeling con Antibatterico Igienizzante,"1,25 € / conf","1,25€",Cura persona,Igiene personale
Calypso Relaxing Moment,"1,75 € / conf","1,75€",Cura persona,Igiene personale
Till flai Assorbenti Ascellari Salva Abiti 10 pezzi,"0,37 € / conf","3,69€",Cura persona,Igiene personale
Vedo chiaro Occhiali Vista e Sole salviettine umidificate 16 pz,"0,13 € / conf","2,09€",Cura persona,Igiene personale
Bagno Doccia Rilassante 750 ml Conad,"2,52 € / L","1,89€",Cura persona,Igiene personale
Doccia Schiuma Vellutante 250 ml Conad,"4,76 € / L","1,19€",Cura persona,Igiene personale
Essentiae Bagno Doccia Rigenerante 750 ml Conad,"2,52 € / L","1,89€",Cura persona,Igiene personale
Essentiae Doccia Schiuma Rilassante 250 ml Conad,"4,76 € / L","1,19€",Cura persona,Igiene personale
Essentiae Doccia Shampoo Rivitalizzante 250 ml Conad,"4,76 € / L","1,19€",Cura persona,Igiene personale
Felce Azzurra Ambra e Argan essenza di nutrimento Bagnodoccia 650 ml,4.5 € / L,"1,99€",Cura persona,Igiene personale
Felce Azzurra Classico Bagnodoccia 650 ml,4.5 € / L,"1,99€",Cura persona,Igiene personale
Felce Azzurra Fresco Bagnodoccia 650 ml,4.5 € / L,"1,99€",Cura persona,Igiene personale
Felce Azzurra Narciso essenza di bellezza Bagnodoccia 650 ml,4.5 € / L,"1,99€",Cura persona,Igiene personale
Bionsen Dermoprotettivo Bagnoschiuma con minerali attivi Rigenerante 650 ml,"4,14 € / L","2,69€",Cura persona,Igiene personale
Bionsen Dermoprotettivo Docciaschiuma con minerali attivi Rigenerante 250 ml,"5,56 € / L","1,39€",Cura persona,Igiene personale
Dove idratante Bagnodoccia pelle morbida & liscia 600 ml,"6,65 € / L","3,99€",Cura persona,Igiene personale
Dove Piacere avvolgente oli naturali nutrienti docciaschiuma 250 ml,"9,40 € / L","2,35€",Cura persona,Igiene personale
Dove seta preziosa Bagnodoccia pelle liscia & effetto seta 600 ml,"6,65 € / L","3,99€",Cura persona,Igiene personale
Felce Azzurra Doccia Gel Classico 400 ml,"4,98 € / L","1,99€",Cura persona,Igiene personale
Intesa Pour Homme Bagno Doccia Shampoo Rigenerante Essence Power 500 mL,"7,70 € / L","3,85€",Cura persona,Igiene personale
Intesa Pour Homme Bagno doccia shampoo rivitalizzante ginseng 500 ml,"7,70 € / L","3,85€",Cura persona,Igiene personale
Intesa Pour Homme Gel Doccia Shampoo Rigenerante Essence Power 250 mL,"7,96 € / L","1,99€",Cura persona,Igiene personale
Intesa Pour Homme Gel Doccia Shampoo Rivitalizzante Ginseng 250 mL,"8,20 € / L","2,05€",Cura persona,Igiene personale
Intesa Pour Homme Gel Doccia Shampoo Rivitalizzante Ginseng 300 mL,"6,63 € / L","1,99€",Cura persona,Igiene personale
Neutro Roberts dermazero ipoallergenico Bagnodoccia 600 ml,"6,48 € / L","3,89€",Cura persona,Igiene personale
Neutro Roberts doccia shampoo tonificante con Vitamine della Frutta 250 ml,"10,00 € / L","2,50€",Cura persona,Igiene personale
Neutro Roberts idratante con glicerina naturale Bagnodoccia 600 ml,"6,48 € / L","3,89€",Cura persona,Igiene personale
Neutro Roberts pelle sensibile con avena e cocco Bagnodoccia 600 ml,"6,48 € / L","3,89€",Cura persona,Igiene personale
"Neutromed pH 5,5 Idratati Aloe Vera Bagnodoccia 400 ml","5,98 € / L","2,39€",Cura persona,Igiene personale
Nivea Bagnodoccia Creme Soft 650 ml,"4,45 € / L","2,89€",Cura persona,Igiene personale
Nivea Men energy 24H Fresh Effect Shower Gel 250 ml,"8,60 € / L","2,15€",Cura persona,Igiene personale
Palmolive bagnoschiuma Naturals Fiori di Mandorlo con idratante 500ml,"7,58 € / L","3,79€",Cura persona,Igiene personale
Palmolive bagnoschiuma Naturals Oliva Verde e Latte Idratante 500ml,"7,58 € / L","3,79€",Cura persona,Igiene personale
Spuma di Sciampagna Benessere Idratante Bagnodoccia Crema Latte di Mandorla e Burro di Karité 650 ml,"4,45 € / L","2,89€",Cura persona,Igiene personale
Spuma di Sciampagna Benessere Nutriente Bagnodoccia Crema Olio di Argan e Patchouli 650 ml,"4,45 € / L","2,89€",Cura persona,Igiene personale
Tesori d'Oriente Muschio Bianco Doccia Crema Aromatica 250 ml,"7,56 € / L","1,89€",Cura persona,Igiene personale
